Date,Footfall
3/10/2017,10122
3/10/2017,6782
4/10/2017,11059
4/10/2017,3188
4/10/2017,9263
4/10/2017,6725
5/10/2017,11136
5/10/2017,3463
5/10/2017,11920
5/10/2017,6830
6/10/2017,13649
6/10/2017,4662
6/10/2017,13428
6/10/2017,7893
7/10/2017,20666
7/10/2017,4996
7/10/2017,15890
7/10/2017,14622
8/10/2017,12723
8/10/2017,3571
8/10/2017,10019
8/10/2017,9338
9/10/2017,10712
9/10/2017,3125
9/10/2017,9487
9/10/2017,6584
10/10/2017,11652
10/10/2017,2979
10/10/2017,8517
10/10/2017,6449
11/10/2017,11225
11/10/2017,3939
11/10/2017,7938
11/10/2017,8228
12/10/2017,11582
12/10/2017,4257
12/10/2017,8903
12/10/2017,6713
13/10/2017,13261
13/10/2017,5349
13/10/2017,10673
13/10/2017,7214
14/10/2017,20708
14/10/2017,6359
14/10/2017,18069
14/10/2017,13428
15/10/2017,13358
15/10/2017,3295
15/10/2017,11838
15/10/2017,9943
16/10/2017,11291
16/10/2017,3603
16/10/2017,8569
16/10/2017,7062
17/10/2017,11701
17/10/2017,3215
17/10/2017,11338
17/10/2017,9009
18/10/2017,12623
18/10/2017,3658
18/10/2017,9051
18/10/2017,8032
19/10/2017,10907
19/10/2017,3624
19/10/2017,5246
19/10/2017,5717
20/10/2017,13113
20/10/2017,4642
20/10/2017,9757
20/10/2017,6919
21/10/2017,18260
21/10/2017,5027
21/10/2017,11958
21/10/2017,13918
22/10/2017,12802
22/10/2017,3628
22/10/2017,9697
22/10/2017,10550
23/10/2017,13650
23/10/2017,3812
23/10/2017,10767
23/10/2017,9245
24/10/2017,13446
24/10/2017,3547
24/10/2017,7706
24/10/2017,8997
25/10/2017,15006
25/10/2017,4458
25/10/2017,13139
25/10/2017,10691
26/10/2017,14922
26/10/2017,4084
26/10/2017,11443
26/10/2017,8969
27/10/2017,16371
27/10/2017,6746
27/10/2017,18198
27/10/2017,9190
28/10/2017,20610
28/10/2017,5359
28/10/2017,17551
28/10/2017,13961
29/10/2017,14264
29/10/2017,3658
29/10/2017,10832
29/10/2017,8508
1/11/2017,14530
1/11/2017,3418
1/11/2017,11283
1/11/2017,6874
2/11/2017,13682
2/11/2017,3586
2/11/2017,12122
2/11/2017,6947
3/11/2017,14686
3/11/2017,4235
3/11/2017,11782
3/11/2017,7378
4/11/2017,19634
4/11/2017,4671
4/11/2017,11893
4/11/2017,11789
5/11/2017,12184
5/11/2017,2917
5/11/2017,8799
5/11/2017,7053
30/10/2017,13539
30/10/2017,3268
30/10/2017,12620
30/10/2017,7069
31/10/2017,13482
31/10/2017,3201
31/10/2017,10824
31/10/2017,6402
6/11/2017,10972
6/11/2017,3115
6/11/2017,9286
6/11/2017,5077
7/11/2017,10258
7/11/2017,2846
7/11/2017,7843
7/11/2017,4349
8/11/2017,11667
8/11/2017,3399
8/11/2017,7791
8/11/2017,6619
9/11/2017,10991
9/11/2017,3201
9/11/2017,8457
9/11/2017,5074
10/11/2017,14099
10/11/2017,4114
10/11/2017,12157
10/11/2017,10301
11/11/2017,21907
11/11/2017,5527
11/11/2017,17345
11/11/2017,14940
12/11/2017,13978
12/11/2017,4274
12/11/2017,9383
12/11/2017,7789
13/11/2017,11344
13/11/2017,2867
13/11/2017,9543
13/11/2017,7160
14/11/2017,10943
14/11/2017,2873
14/11/2017,8718
14/11/2017,7167
15/11/2017,11698
15/11/2017,3562
15/11/2017,10640
15/11/2017,7667
16/11/2017,12810
16/11/2017,3480
16/11/2017,13283
16/11/2017,9198
17/11/2017,14228
17/11/2017,4405
17/11/2017,16850
17/11/2017,10644
18/11/2017,22618
18/11/2017,5375
18/11/2017,23050
18/11/2017,19197
19/11/2017,14081
19/11/2017,2982
19/11/2017,14399
19/11/2017,12498
20/11/2017,9981
20/11/2017,2992
20/11/2017,11328
20/11/2017,5574
21/11/2017,11487
21/11/2017,3021
21/11/2017,11125
21/11/2017,7683
22/11/2017,12982
22/11/2017,3224
22/11/2017,11358
22/11/2017,8524
23/11/2017,13482
23/11/2017,3216
23/11/2017,13855
23/11/2017,8356
24/11/2017,16894
24/11/2017,4265
24/11/2017,15209
24/11/2017,12088
25/11/2017,24035
25/11/2017,5763
25/11/2017,22331
25/11/2017,20477
26/11/2017,15564
26/11/2017,3484
26/11/2017,12333
26/11/2017,16417
1/12/2017,16132
1/12/2017,3623
1/12/2017,14981
1/12/2017,14249
2/12/2017,27330
2/12/2017,6579
2/12/2017,25052
2/12/2017,26756
3/12/2017,16929
3/12/2017,4085
3/12/2017,14803
3/12/2017,18226
27/11/2017,13829
27/11/2017,3173
27/11/2017,12333
27/11/2017,10788
28/11/2017,13195
28/11/2017,2589
28/11/2017,12729
28/11/2017,10012
29/11/2017,13036
29/11/2017,2809
29/11/2017,10393
29/11/2017,9753
30/11/2017,14795
30/11/2017,3176
30/11/2017,11672
30/11/2017,12140
4/12/2017,16295
4/12/2017,3467
4/12/2017,11458
4/12/2017,12835
5/12/2017,14943
5/12/2017,3073
5/12/2017,12962
5/12/2017,11525
6/12/2017,15062
6/12/2017,3687
6/12/2017,13278
6/12/2017,11713
7/12/2017,15646
7/12/2017,3831
7/12/2017,13779
7/12/2017,13288
8/12/2017,16596
8/12/2017,4431
8/12/2017,15203
8/12/2017,15176
9/12/2017,25919
9/12/2017,5867
9/12/2017,24359
9/12/2017,29145
10/12/2017,15998
10/12/2017,3424
10/12/2017,13724
10/12/2017,18498
11/12/2017,14319
11/12/2017,2308
11/12/2017,10078
11/12/2017,11442
12/12/2017,13675
12/12/2017,2878
12/12/2017,9910
12/12/2017,10467
13/12/2017,12871
13/12/2017,3346
13/12/2017,11621
13/12/2017,11348
14/12/2017,14667
14/12/2017,3665
14/12/2017,8013
14/12/2017,12463
15/12/2017,15593
15/12/2017,3887
15/12/2017,13151
15/12/2017,14486
16/12/2017,24761
16/12/2017,4872
16/12/2017,19163
16/12/2017,17459
17/12/2017,14421
17/12/2017,3332
17/12/2017,12143
17/12/2017,15879
18/12/2017,16338
18/12/2017,3098
18/12/2017,12322
18/12/2017,13615
19/12/2017,16242
19/12/2017,3265
19/12/2017,10401
19/12/2017,12828
20/12/2017,16407
20/12/2017,3853
20/12/2017,13106
20/12/2017,13441
21/12/2017,18499
21/12/2017,4425
21/12/2017,13946
21/12/2017,15534
22/12/2017,20460
22/12/2017,4942
22/12/2017,15475
22/12/2017,16715
23/12/2017,21229
23/12/2017,4195
23/12/2017,14108
23/12/2017,15453
24/12/2017,14095
24/12/2017,2846
24/12/2017,8641
24/12/2017,14333
25/12/2017,1769
25/12/2017,988
25/12/2017,875
25/12/2017,2498
26/12/2017,11508
26/12/2017,2344
26/12/2017,4969
26/12/2017,8003
27/12/2017,15944
27/12/2017,3515
27/12/2017,11009
27/12/2017,14121
28/12/2017,18094
28/12/2017,3982
28/12/2017,9860
28/12/2017,13161
29/12/2017,13120
29/12/2017,3619
29/12/2017,10020
29/12/2017,13970
30/12/2017,16566
30/12/2017,4278
30/12/2017,9748
30/12/2017,15905
31/12/2017,13650
31/12/2017,4000
31/12/2017,8524
31/12/2017,13869
1/1/2018,7680
1/1/2018,2457
1/1/2018,4141
1/1/2018,7681
2/1/2018,12140
2/1/2018,2794
2/1/2018,7865
2/1/2018,8895
3/1/2018,12448
3/1/2018,3036
3/1/2018,7895
3/1/2018,9211
4/1/2018,11662
4/1/2018,2950
4/1/2018,7578
4/1/2018,7828
5/1/2018,12625
5/1/2018,3573
5/1/2018,9412
5/1/2018,9341
6/1/2018,14822
6/1/2018,3674
6/1/2018,10627
6/1/2018,12968
7/1/2018,9041
7/1/2018,2104
7/1/2018,5030
7/1/2018,6693
8/1/2018,8282
8/1/2018,2867
8/1/2018,6829
8/1/2018,5192
9/1/2018,8835
9/1/2018,2574
9/1/2018,6575
9/1/2018,4845
10/1/2018,8711
10/1/2018,2571
10/1/2018,5646
10/1/2018,5107
11/1/2018,9173
11/1/2018,2893
11/1/2018,5273
11/1/2018,5499
12/1/2018,10984
12/1/2018,3444
12/1/2018,5531
12/1/2018,7466
13/01/2018,16715
13/01/2018,4448
13/01/2018,10455
13/01/2018,14440
14/01/2018,10102
14/01/2018,2515
14/01/2018,5128
14/01/2018,7861
15/01/2018,8902
15/01/2018,2306
15/01/2018,4746
15/01/2018,4663
16/01/2018,7117
16/01/2018,2432
16/01/2018,6869
16/01/2018,5395
17/01/2018,4108
17/01/2018,2739
17/01/2018,6712
17/01/2018,5184
18/01/2018,8656
18/01/2018,2738
18/01/2018,7648
18/01/2018,5170
19/01/2018,10313
19/01/2018,3480
19/01/2018,7453
19/01/2018,7486
20/01/2018,15693
20/01/2018,4894
20/01/2018,11324
20/01/2018,15810
21/01/2018,7350
21/01/2018,2125
21/01/2018,3705
21/01/2018,7443
22/01/2018,7655
22/01/2018,2621
22/01/2018,6384
22/01/2018,5095
23/01/2018,8803
23/01/2018,2719
23/01/2018,6522
23/01/2018,5437
24/01/2018,8798
24/01/2018,2858
24/01/2018,6048
24/01/2018,5305
25/01/2018,10057
25/01/2018,3097
25/01/2018,6531
25/01/2018,5816
26/01/2018,11711
26/01/2018,4217
26/01/2018,10306
26/01/2018,8991
27/01/2018,17979
27/01/2018,5287
27/01/2018,12110
27/01/2018,18037
28/01/2018,11229
28/01/2018,3021
28/01/2018,7022
28/01/2018,9996
1/2/2018,5180
1/2/2018,3257
1/2/2018,6760
1/2/2018,5534
2/2/2018,11025
2/2/2018,3976
2/2/2018,9419
2/2/2018,8157
3/2/2018,13078
3/2/2018,4975
3/2/2018,5884
3/2/2018,15921
4/2/2018,9872
4/2/2018,3055
4/2/2018,6230
4/2/2018,9308
29/01/2018,9395
29/01/2018,2837
29/01/2018,5308
29/01/2018,5765
30/01/2018,9894
30/01/2018,2846
30/01/2018,6376
30/01/2018,5930
31/01/2018,7740
31/01/2018,2900
31/01/2018,8551
31/01/2018,5249
5/2/2018,9143
5/2/2018,2823
5/2/2018,5906
5/2/2018,5624
6/2/2018,8728
6/2/2018,2695
6/2/2018,5485
6/2/2018,5715
7/2/2018,9820
7/2/2018,3702
7/2/2018,9718
7/2/2018,5931
8/2/2018,9249
8/2/2018,3133
8/2/2018,6112
8/2/2018,5752
9/2/2018,10080
9/2/2018,3802
9/2/2018,7840
9/2/2018,7792
10/2/2018,14939
10/2/2018,5090
10/2/2018,9695
10/2/2018,15372
11/2/2018,10840
11/2/2018,3545
11/2/2018,6825
11/2/2018,10467
12/2/2018,13155
12/2/2018,3818
12/2/2018,11039
12/2/2018,10334
13/02/2018,11684
13/02/2018,3586
13/02/2018,6967
13/02/2018,8963
14/02/2018,11898
14/02/2018,3829
14/02/2018,8163
14/02/2018,8965
15/02/2018,12683
15/02/2018,4041
15/02/2018,10986
15/02/2018,10585
16/02/2018,13808
16/02/2018,5091
16/02/2018,13040
16/02/2018,12858
17/02/2018,17196
17/02/2018,5729
17/02/2018,14419
17/02/2018,19426
18/02/2018,10293
18/02/2018,3943
18/02/2018,7681
18/02/2018,11622
19/02/2018,9830
19/02/2018,3119
19/02/2018,7398
19/02/2018,7668
20/02/2018,10418
20/02/2018,3299
20/02/2018,10505
20/02/2018,7825
21/02/2018,9932
21/02/2018,3624
21/02/2018,8617
21/02/2018,8394
22/02/2018,11346
22/02/2018,3747
22/02/2018,9896
22/02/2018,8568
23/02/2018,12149
23/02/2018,4319
23/02/2018,8471
23/02/2018,10143
24/02/2018,18010
24/02/2018,5931
24/02/2018,19382
24/02/2018,17725
25/02/2018,10266
25/02/2018,3700
25/02/2018,9973
25/02/2018,9995
1/3/2018,5080
1/3/2018,2100
1/3/2018,4235
1/3/2018,2971
2/3/2018,6977
2/3/2018,2868
2/3/2018,5906
2/3/2018,5397
3/3/2018,14123
3/3/2018,4230
3/3/2018,9732
3/3/2018,12737
4/3/2018,7137
4/3/2018,2080
4/3/2018,4730
4/3/2018,7404
26/02/2018,9256
26/02/2018,2942
26/02/2018,6670
26/02/2018,5574
27/02/2018,7702
27/02/2018,2751
27/02/2018,6663
27/02/2018,4813
28/02/2018,8522
28/02/2018,3031
28/02/2018,6412
28/02/2018,3858
5/3/2018,9645
5/3/2018,2743
5/3/2018,7309
5/3/2018,5808
6/3/2018,9600
6/3/2018,2761
6/3/2018,9036
6/3/2018,6036
7/3/2018,10450
7/3/2018,3179
7/3/2018,9743
7/3/2018,6703
8/3/2018,9598
8/3/2018,3115
8/3/2018,8963
8/3/2018,6161
9/3/2018,12495
9/3/2018,4111
9/3/2018,8501
9/3/2018,9950
10/3/2018,17218
10/3/2018,4746
10/3/2018,12662
10/3/2018,17210
11/3/2018,10437
11/3/2018,2886
11/3/2018,7450
11/3/2018,11548
12/3/2018,7731
12/3/2018,2051
12/3/2018,7117
12/3/2018,5716
13/03/2018,10561
13/03/2018,2829
13/03/2018,9016
13/03/2018,7244
14/03/2018,10768
14/03/2018,3382
14/03/2018,12251
14/03/2018,8029
15/03/2018,8371
15/03/2018,2359
15/03/2018,7690
15/03/2018,6185
16/03/2018,9508
16/03/2018,3239
16/03/2018,7755
16/03/2018,8471
17/03/2018,13271
17/03/2018,5132
17/03/2018,12221
17/03/2018,14638
18/03/2018,6763
18/03/2018,2415
18/03/2018,6533
18/03/2018,7147
19/03/2018,9019
19/03/2018,3408
19/03/2018,8024
19/03/2018,6673
20/03/2018,9790
20/03/2018,2653
20/03/2018,9629
20/03/2018,7452
21/03/2018,10022
21/03/2018,3428
21/03/2018,8503
21/03/2018,6884
22/03/2018,9360
22/03/2018,3439
22/03/2018,11554
22/03/2018,7412
23/03/2018,11104
23/03/2018,4238
23/03/2018,14133
23/03/2018,10548
24/03/2018,16229
24/03/2018,4871
24/03/2018,17982
24/03/2018,18008
25/03/2018,9723
25/03/2018,2930
25/03/2018,9327
25/03/2018,10058
1/4/2018,9802
1/4/2018,3516
1/4/2018,7761
1/4/2018,14449
26/03/2018,10892
26/03/2018,3145
26/03/2018,8095
26/03/2018,6057
27/03/2018,10025
27/03/2018,2574
27/03/2018,7513
27/03/2018,7881
28/03/2018,10910
28/03/2018,3473
28/03/2018,7651
28/03/2018,8291
29/03/2018,12165
29/03/2018,3830
29/03/2018,10712
29/03/2018,9958
30/03/2018,14144
30/03/2018,4350
30/03/2018,10727
30/03/2018,9652
31/03/2018,15815
31/03/2018,4570
31/03/2018,11883
31/03/2018,19189
2/4/2018,8359
2/4/2018,1751
2/4/2018,8321
2/4/2018,9866
3/4/2018,13231
3/4/2018,3491
3/4/2018,10162
3/4/2018,7513
4/4/2018,11174
4/4/2018,3254
4/4/2018,10328
4/4/2018,11244
5/4/2018,13565
5/4/2018,4449
5/4/2018,12598
5/4/2018,12700
6/4/2018,14347
6/4/2018,3814
6/4/2018,11583
6/4/2018,12699
7/4/2018,17359
7/4/2018,4328
7/4/2018,11729
7/4/2018,17584
8/4/2018,10492
8/4/2018,2911
8/4/2018,10868
8/4/2018,11338
9/4/2018,11225
9/4/2018,3277
9/4/2018,13785
9/4/2018,9447
10/4/2018,9662
10/4/2018,2692
10/4/2018,10947
10/4/2018,8489
11/4/2018,10325
11/4/2018,3463
11/4/2018,11328
11/4/2018,9619
12/4/2018,11202
12/4/2018,3547
12/4/2018,11113
12/4/2018,9058
13/04/2018,12647
13/04/2018,4245
13/04/2018,11583
13/04/2018,11262
14/04/2018,18963
14/04/2018,5320
14/04/2018,11858
14/04/2018,17327
15/04/2018,10254
15/04/2018,2814
15/04/2018,9912
15/04/2018,10107
16/04/2018,10116
16/04/2018,2718
16/04/2018,10078
16/04/2018,7031
17/04/2018,7945
17/04/2018,2462
17/04/2018,7835
17/04/2018,7102
18/04/2018,11890
18/04/2018,2964
18/04/2018,9058
18/04/2018,8917
19/04/2018,12937
19/04/2018,3527
19/04/2018,11350
19/04/2018,8618
20/04/2018,13506
20/04/2018,4016
20/04/2018,13092
20/04/2018,11085
21/04/2018,19162
21/04/2018,5146
21/04/2018,16693
21/04/2018,17998
22/04/2018,12548
22/04/2018,2658
22/04/2018,7225
22/04/2018,10625
23/04/2018,10073
23/04/2018,2595
23/04/2018,7534
23/04/2018,7138
24/04/2018,8390
24/04/2018,2189
24/04/2018,8352
24/04/2018,6752
25/04/2018,10212
25/04/2018,2637
25/04/2018,7896
25/04/2018,7648
26/04/2018,9521
26/04/2018,2833
26/04/2018,7804
26/04/2018,6927
27/04/2018,10501
27/04/2018,3041
27/04/2018,8993
27/04/2018,9361
28/04/2018,18635
28/04/2018,4354
28/04/2018,12536
28/04/2018,17402
29/04/2018,10954
29/04/2018,2826
29/04/2018,7049
29/04/2018,9986
1/5/2018,10004
1/5/2018,2962
1/5/2018,9936
1/5/2018,6417
2/5/2018,9293
2/5/2018,2524
2/5/2018,9389
2/5/2018,6227
3/5/2018,10899
3/5/2018,3104
3/5/2018,9334
3/5/2018,7049
4/5/2018,12258
4/5/2018,3314
4/5/2018,11353
4/5/2018,8940
5/5/2018,19749
5/5/2018,5636
5/5/2018,18232
5/5/2018,16494
6/5/2018,15555
6/5/2018,4520
6/5/2018,13811
6/5/2018,13806
30/04/2018,10486
30/04/2018,2849
30/04/2018,8851
30/04/2018,6887
7/5/2018,12438
7/5/2018,3163
7/5/2018,11277
7/5/2018,10124
8/5/2018,10236
8/5/2018,3281
8/5/2018,10650
8/5/2018,6741
9/5/2018,10015
9/5/2018,3427
9/5/2018,9924
9/5/2018,7244
10/5/2018,9704
10/5/2018,3317
10/5/2018,18269
10/5/2018,7373
11/5/2018,11759
11/5/2018,3944
11/5/2018,18822
11/5/2018,9210
12/5/2018,16715
12/5/2018,4297
12/5/2018,20629
12/5/2018,15981
13/05/2018,9547
13/05/2018,2690
13/05/2018,15582
13/05/2018,9602
14/05/2018,9611
14/05/2018,3538
14/05/2018,11025
14/05/2018,7480
15/05/2018,10581
15/05/2018,3282
15/05/2018,10037
15/05/2018,7633
16/05/2018,9855
16/05/2018,2869
16/05/2018,7596
16/05/2018,7056
17/05/2018,10640
17/05/2018,5244
17/05/2018,9386
17/05/2018,7613
18/05/2018,12741
18/05/2018,4967
18/05/2018,11996
18/05/2018,10090
19/05/2018,17151
19/05/2018,3955
19/05/2018,15847
19/05/2018,15468
20/05/2018,10295
20/05/2018,3051
20/05/2018,10902
20/05/2018,10499
21/05/2018,10345
21/05/2018,3666
21/05/2018,11182
21/05/2018,7888
22/05/2018,9499
22/05/2018,3477
22/05/2018,11690
22/05/2018,7841
23/05/2018,10024
23/05/2018,3804
23/05/2018,10555
23/05/2018,8157
24/05/2018,10424
24/05/2018,4562
24/05/2018,12672
24/05/2018,8863
25/05/2018,10070
25/05/2018,4122
25/05/2018,9957
25/05/2018,8615
26/05/2018,18549
26/05/2018,3955
26/05/2018,16444
26/05/2018,15373
27/05/2018,15396
27/05/2018,4925
27/05/2018,12897
27/05/2018,15438
1/6/2018,15077
1/6/2018,4566
1/6/2018,13760
1/6/2018,13450
2/6/2018,16964
2/6/2018,6041
2/6/2018,16207
2/6/2018,15752
3/6/2018,11219
3/6/2018,3448
3/6/2018,9029
3/6/2018,10285
28/05/2018,13616
28/05/2018,3266
28/05/2018,9993
28/05/2018,12903
29/05/2018,13453
29/05/2018,3751
29/05/2018,13332
29/05/2018,12070
30/05/2018,12790
30/05/2018,5232
30/05/2018,14249
30/05/2018,11519
31/05/2018,14213
31/05/2018,4368
31/05/2018,15207
31/05/2018,10850
4/6/2018,11311
4/6/2018,2622
4/6/2018,7735
4/6/2018,7747
5/6/2018,10938
5/6/2018,3196
5/6/2018,10564
5/6/2018,9212
6/6/2018,10779
6/6/2018,4186
6/6/2018,11401
6/6/2018,8521
7/6/2018,10843
7/6/2018,3706
7/6/2018,9230
7/6/2018,9082
8/6/2018,12520
8/6/2018,4713
8/6/2018,13510
8/6/2018,9640
9/6/2018,17862
9/6/2018,5351
9/6/2018,15855
9/6/2018,15990
10/6/2018,10834
10/6/2018,3276
10/6/2018,8580
10/6/2018,10193
11/6/2018,11257
11/6/2018,3182
11/6/2018,9170
11/6/2018,7779
12/6/2018,10804
12/6/2018,3504
12/6/2018,10037
12/6/2018,8670
13/06/2018,10853
13/06/2018,3975
13/06/2018,11287
13/06/2018,8180
14/06/2018,10668
14/06/2018,4087
14/06/2018,10611
14/06/2018,8508
15/06/2018,12500
15/06/2018,5555
15/06/2018,10084
15/06/2018,10466
16/06/2018,18599
16/06/2018,8081
16/06/2018,16677
16/06/2018,15454
17/06/2018,10798
17/06/2018,4087
17/06/2018,8421
17/06/2018,10365
18/06/2018,9800
18/06/2018,4273
18/06/2018,10548
18/06/2018,8373
19/06/2018,10096
19/06/2018,3294
19/06/2018,9537
19/06/2018,8623
20/06/2018,10289
20/06/2018,4296
20/06/2018,11691
20/06/2018,8963
21/06/2018,10904
21/06/2018,4332
21/06/2018,11676
21/06/2018,9350
22/06/2018,11148
22/06/2018,5605
22/06/2018,12785
22/06/2018,10310
23/06/2018,18765
23/06/2018,6912
23/06/2018,16171
23/06/2018,16782
24/06/2018,9229
24/06/2018,4062
24/06/2018,8977
24/06/2018,9545
1/7/2018,9975
1/7/2018,4834
1/7/2018,12264
1/7/2018,11065
25/06/2018,9589
25/06/2018,4402
25/06/2018,10995
25/06/2018,8779
26/06/2018,10279
26/06/2018,3557
26/06/2018,10987
26/06/2018,8545
27/06/2018,10223
27/06/2018,4170
27/06/2018,11241
27/06/2018,9323
28/06/2018,10543
28/06/2018,4174
28/06/2018,11673
28/06/2018,9070
29/06/2018,12100
29/06/2018,6423
29/06/2018,14521
29/06/2018,11553
30/06/2018,17504
30/06/2018,8210
30/06/2018,18205
30/06/2018,15881
2/7/2018,10380
2/7/2018,4711
2/7/2018,12251
2/7/2018,9151
3/7/2018,11002
3/7/2018,3805
3/7/2018,12785
3/7/2018,9011
4/7/2018,11167
4/7/2018,4420
4/7/2018,11745
4/7/2018,9522
5/7/2018,11057
5/7/2018,4382
5/7/2018,10408
5/7/2018,9691
6/7/2018,12285
6/7/2018,4622
6/7/2018,13173
6/7/2018,11283
7/7/2018,17134
7/7/2018,6527
7/7/2018,15046
7/7/2018,15849
8/7/2018,11920
8/7/2018,4869
8/7/2018,10359
8/7/2018,11714
9/7/2018,10984
9/7/2018,4850
9/7/2018,11659
9/7/2018,9553
10/7/2018,10488
10/7/2018,3998
10/7/2018,13455
10/7/2018,9510
11/7/2018,10448
11/7/2018,4290
11/7/2018,11536
11/7/2018,9512
12/7/2018,11316
12/7/2018,4513
12/7/2018,10679
12/7/2018,10009
13/07/2018,12284
13/07/2018,4806
13/07/2018,10562
13/07/2018,11300
14/07/2018,17479
14/07/2018,6786
14/07/2018,15645
14/07/2018,16924
15/07/2018,9871
15/07/2018,3600
15/07/2018,10272
15/07/2018,10988
16/07/2018,11190
16/07/2018,4647
16/07/2018,10869
16/07/2018,9455
17/07/2018,11614
17/07/2018,3999
17/07/2018,10668
17/07/2018,9944
18/07/2018,11872
18/07/2018,3862
18/07/2018,10936
18/07/2018,10508
19/07/2018,12114
19/07/2018,4829
19/07/2018,12438
19/07/2018,10594
20/07/2018,13134
20/07/2018,4882
20/07/2018,12540
20/07/2018,11817
21/07/2018,18390
21/07/2018,5411
21/07/2018,15620
21/07/2018,18618
22/07/2018,11521
22/07/2018,3695
22/07/2018,9485
22/07/2018,12489
23/07/2018,12123
23/07/2018,4833
23/07/2018,11973
23/07/2018,9911
24/07/2018,12078
24/07/2018,4401
24/07/2018,11746
24/07/2018,11255
25/07/2018,13345
25/07/2018,4444
25/07/2018,14425
25/07/2018,12239
26/07/2018,12981
26/07/2018,4735
26/07/2018,12291
26/07/2018,10476
27/07/2018,12720
27/07/2018,5001
27/07/2018,12242
27/07/2018,10156
28/07/2018,17193
28/07/2018,7687
28/07/2018,14563
28/07/2018,18047
29/07/2018,9395
29/07/2018,3142
29/07/2018,7800
29/07/2018,10545
1/8/2018,13037
1/8/2018,4090
1/8/2018,11635
1/8/2018,12881
2/8/2018,13242
2/8/2018,4926
2/8/2018,12207
2/8/2018,11339
3/8/2018,13927
3/8/2018,5801
3/8/2018,12139
3/8/2018,12498
4/8/2018,17902
4/8/2018,7994
4/8/2018,18285
4/8/2018,18946
5/8/2018,14024
5/8/2018,3801
5/8/2018,11268
5/8/2018,12238
30/07/2018,11981
30/07/2018,4509
30/07/2018,13635
30/07/2018,11077
31/07/2018,12802
31/07/2018,4797
31/07/2018,13751
31/07/2018,11819
6/8/2018,12443
6/8/2018,4779
6/8/2018,14641
6/8/2018,12286
7/8/2018,12365
7/8/2018,4702
7/8/2018,13459
7/8/2018,12216
8/8/2018,12377
8/8/2018,3969
8/8/2018,11450
8/8/2018,12086
9/8/2018,13038
9/8/2018,4828
9/8/2018,11564
9/8/2018,12125
10/8/2018,12198
10/8/2018,5510
10/8/2018,12041
10/8/2018,12391
11/8/2018,16717
11/8/2018,7354
11/8/2018,15656
11/8/2018,18033
12/8/2018,10117
12/8/2018,3233
12/8/2018,7705
12/8/2018,11790
13/08/2018,10547
13/08/2018,3919
13/08/2018,11060
13/08/2018,10094
14/08/2018,12170
14/08/2018,4610
14/08/2018,12763
14/08/2018,12183
15/08/2018,12190
15/08/2018,4162
15/08/2018,11824
15/08/2018,12386
16/08/2018,12428
16/08/2018,4823
16/08/2018,12439
16/08/2018,11925
17/08/2018,13014
17/08/2018,5431
17/08/2018,11526
17/08/2018,12218
18/08/2018,17799
18/08/2018,7574
18/08/2018,15892
18/08/2018,18522
19/08/2018,10741
19/08/2018,3459
19/08/2018,8583
19/08/2018,12304
20/08/2018,11822
20/08/2018,4232
20/08/2018,11575
20/08/2018,11102
21/08/2018,12586
21/08/2018,3470
21/08/2018,12366
21/08/2018,11707
22/08/2018,12049
22/08/2018,4244
22/08/2018,11966
22/08/2018,10585
23/08/2018,12622
23/08/2018,4678
23/08/2018,11576
23/08/2018,10527
24/08/2018,12407
24/08/2018,5066
24/08/2018,13329
24/08/2018,11318
25/08/2018,17823
25/08/2018,7346
25/08/2018,16055
25/08/2018,17028
26/08/2018,12201
26/08/2018,3489
26/08/2018,8992
26/08/2018,14824
1/9/2018,17076
1/9/2018,5180
1/9/2018,17566
1/9/2018,16103
2/9/2018,10907
2/9/2018,3388
2/9/2018,10905
2/9/2018,10617
27/08/2018,14149
27/08/2018,4570
27/08/2018,12323
27/08/2018,13646
28/08/2018,12502
28/08/2018,3423
28/08/2018,12336
28/08/2018,10969
29/08/2018,12293
29/08/2018,4372
29/08/2018,11902
29/08/2018,10939
30/08/2018,13358
30/08/2018,4818
30/08/2018,16056
30/08/2018,11274
31/08/2018,13932
31/08/2018,4170
31/08/2018,15536
31/08/2018,12011
3/9/2018,10859
3/9/2018,3886
3/9/2018,10395
3/9/2018,8819
4/9/2018,10304
4/9/2018,3079
4/9/2018,9002
4/9/2018,8272
5/9/2018,10442
5/9/2018,4255
5/9/2018,9058
5/9/2018,8599
6/9/2018,10075
6/9/2018,4764
6/9/2018,9327
6/9/2018,8399
7/9/2018,10577
7/9/2018,4250
7/9/2018,9330
7/9/2018,9501
8/9/2018,14971
8/9/2018,4280
8/9/2018,10981
8/9/2018,15833
9/9/2018,10038
9/9/2018,3439
9/9/2018,7736
9/9/2018,10773
10/9/2018,9275
10/9/2018,4222
10/9/2018,9822
10/9/2018,8131
11/9/2018,9470
11/9/2018,3314
11/9/2018,10087
11/9/2018,8713
12/9/2018,10010
12/9/2018,4286
12/9/2018,12342
12/9/2018,10209
13/09/2018,9934
13/09/2018,4747
13/09/2018,10396
13/09/2018,9546
14/09/2018,10722
14/09/2018,3950
14/09/2018,9250
14/09/2018,10244
15/09/2018,16363
15/09/2018,5083
15/09/2018,13543
15/09/2018,17164
16/09/2018,10923
16/09/2018,3433
16/09/2018,8271
16/09/2018,11713
17/09/2018,10142
17/09/2018,4222
17/09/2018,10269
17/09/2018,8731
18/09/2018,10642
